"so_SHORTNAME"	"so_NAME"	"so_PID"	"so_ratioWave"	"so_allTWave"
"RBBP5"	"Retinoblastoma-binding protein 5"	"Q15291"	0.784002966813306	0.24924961
"NOL4"	"Nucleolar protein 4"	"O94818"	1.41305816915281	0.35064864
"CDYL"	"Chromodomain Y-like protein"	"Q9Y232"	1.29625935989495	0.26862013
"CORO1B"	"Coronin-1B"	"Q9BR76"	1.52665620143818	0.46351424
"HP"	"Haptoglobin"	"P00738"	1.43157854640919	0.37528041
"NLRP10"	"NACHT, LRR and PYD domains-containing protein 10"	"Q86W26"	0.708881601477604	0.35870036
"ETV6"	"Transcription factor ETV6"	"P41212"	0.791451902036164	0.25029427
"CWC22"	"Pre-mRNA-splicing factor CWC22 homolog"	"Q9HCG8"	1.41359159192978	0.36854562
"MAP7D3"	"MAP7 domain-containing protein 3"	"Q8IWC1"	1.2375257538543	0.23691984
"GLI2"	"Zinc finger protein GLI2"	"P10070"	1.26121499615571	0.25843197
"PPP2R5C"	"Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform"	"Q13362"	1.28957040505013	0.27860767
"KIF1A"	"Kinesin-like protein KIF1A"	"Q12756"	1.31036790214647	0.29475343
"AGT"	"Angiotensinogen"	"P01019"	1.32469707401775	0.30657575
"NAGA"	"Alpha-N-acetylgalactosaminidase"	"P17050"	0.734372199893178	0.33770445
"PAFAH1B3"	"Platelet-activating factor acetylhydrolase IB subunit gamma"	"Q15102"	1.29058102148786	0.28340229
"C4B"	"Complement C4-B"	"P0C0L5"	1.3162032608846	0.30387121
"ZFP91"	"E3 ubiquitin-protein ligase ZFP91"	"Q96JP5"	1.43355257573837	0.40458024
"ZNF598"	"Zinc finger protein 598"	"Q86UK7"	1.23726026511129	0.24819824
"TBCA"	"Tubulin-specific chaperone A"	"O75347"	1.46174284914941	0.43232661
"ALKBH5"	"RNA demethylase ALKBH5"	"Q6P6C2"	1.23555008722867	0.24816069
"PHAX"	"Phosphorylated adapter RNA export protein"	"Q9H814"	1.19419002351422	0.22529802
"IFRD1"	"Interferon-related developmental regulator 1"	"O00458"	1.27949553545544	0.28508842
"BHLHE40"	"Class E basic helix-loop-helix protein 40"	"O14503"	1.34472981909238	0.3382248
"IL6ST"	"Interleukin-6 receptor subunit beta"	"P40189"	1.26241866648405	0.27463758
"EIF2S1"	"Eukaryotic translation initiation factor 2 subunit 1"	"P05198"	1.2142962923898	0.24162029
"DDX42"	"ATP-dependent RNA helicase DDX42"	"Q86XP3"	0.739664156343903	0.34793815
"OTULIN"	"Ubiquitin thioesterase otulin"	"Q96BN8"	1.40805136959801	0.399777
"FRYL"	"Protein furry homolog-like"	"O94915"	1.17543514851703	0.22045903
"EIF2A"	"Eukaryotic translation initiation factor 2A"	"Q9BY44"	1.36519521326111	0.3653419
"VTA1"	"Vacuolar protein sorting-associated protein VTA1 homolog"	"Q9NP79"	1.19585794122779	0.23634791
"AP3M1"	"AP-3 complex subunit mu-1"	"Q9Y2T2"	1.42494523805624	0.42327425
"PCGF1"	"Polycomb group RING finger protein 1"	"Q9BSM1"	1.23352974218666	0.2634742
"RAP2B"	"Ras-related protein Rap-2b"	"P61225"	0.805688574466215	0.269768
"RPRD1B"	"Regulation of nuclear pre-mRNA domain-containing protein 1B"	"Q9NQG5"	1.38081005033927	0.38513231
"SRSF11"	"Serine/arginine-rich splicing factor 11"	"Q05519"	0.815430084007373	0.2605724
"PIAS2"	"E3 SUMO-protein ligase PIAS2"	"O75928"	1.37890917088026	0.38973051
"EIF4H"	"Eukaryotic translation initiation factor 4H"	"Q15056"	1.16005948140166	0.21962035
"HGS"	"Hepatocyte growth factor-regulated tyrosine kinase substrate"	"O14964"	1.22957974777846	0.26679555
"AK1"	"Adenylate kinase isoenzyme 1"	"P00568"	0.794206082150497	0.28973281
"PITX3"	"Pituitary homeobox 3"	"O75364"	1.32545641885864	0.34413448
"TACSTD2"	"Tumor-associated calcium signal transducer 2"	"P09758"	1.36821948144457	0.38251808
"HBA1"	"Hemoglobin subunit alpha"	"P69905"	0.857122789495443	0.22663039
"LEO1"	"RNA polymerase-associated protein LEO1"	"Q8WVC0"	0.752950254715874	0.34905016
"FAM49A"	"Protein FAM49A"	"Q9H0Q0"	0.812298277351935	0.27200121
"ASCC3"	"Activating signal cointegrator 1 complex subunit 3"	"Q8N3C0"	0.844985207938124	0.23888923
"CCDC22"	"Coiled-coil domain-containing protein 22"	"O60826"	1.30944030809747	0.33504599
"AAR2"	"Protein AAR2 homolog"	"Q9Y312"	0.787585563499431	0.30256188
"MICU1"	"Calcium uptake protein 1, mitochondrial"	"Q9BPX6"	1.2689318067545	0.3040202
"CCDC112"	"Coiled-coil domain-containing protein 112"	"Q8NEF3"	0.770872960060492	0.32732326
"SPR"	"Sepiapterin reductase"	"P35270"	1.42800814227827	0.45371261
"HIST1H2BK"	"Histone H2B type 1-K"	"O60814"	1.20618392192585	0.25941062
"PHF8"	"Histone lysine demethylase PHF8"	"Q9UPP1"	0.81338549478878	0.276537
"CCT6B"	"T-complex protein 1 subunit zeta-2"	"Q92526"	0.758719919800355	0.34896842
"AKR7A2"	"Aflatoxin B1 aldehyde reductase member 2"	"O43488"	0.70500095630479	0.4476504
"TUBB2A"	"Tubulin beta-2A chain"	"Q13885"	1.44461694955609	0.47643894
"CAV3"	"Caveolin-3"	"P56539"	1.43912725255358	0.47358891
"AP3D1"	"AP-3 complex subunit delta-1"	"O14617"	1.34967425380443	0.38472855
"WHSC1L1"	"Histone-lysine N-methyltransferase NSD3"	"Q9BZ95"	1.2048413532169	0.26523677
"PAM16"	"Mitochondrial import inner membrane translocase subunit TIM16"	"Q9Y3D7"	0.710894823788802	0.44721058
"ANXA7"	"Annexin A7"	"P20073"	0.786216003308711	0.32019404
"MED25"	"Mediator of RNA polymerase II transcription subunit 25"	"Q71SY5"	1.23716153178729	0.29279131
"TOM1"	"Target of Myb protein 1"	"O60784"	1.23117373378833	0.28834572
"KIAA1429"	"Protein virilizer homolog"	"Q69YN4"	1.25958541701328	0.31167746
"AHCYL2"	"Putative adenosylhomocysteinase 3"	"Q96HN2"	1.36730434301912	0.40970346
"DDX49"	"Probable ATP-dependent RNA helicase DDX49"	"Q9Y6V7"	1.33584670500811	0.38186684
"GBP1"	"Interferon-induced guanylate-binding protein 1"	"P32455"	0.737208134426245	0.40205294
"ERGIC3"	"Endoplasmic reticulum-Golgi intermediate compartment protein 3"	"Q9Y282"	0.760991191361138	0.36365893
"ZMYM4"	"Zinc finger MYM-type protein 4"	"Q5VZL5"	1.23624425368281	0.29984176
"SERPINA1"	"Alpha-1-antitrypsin"	"P01009"	1.3975455463025	0.45278817
"S100A16"	"Protein S100-A16"	"Q96FQ6"	0.833851818380422	0.27269176
"PRPS2"	"Ribose-phosphate pyrophosphokinase 2"	"P11908"	1.39295247934367	0.44947773
"ITFG3"	"Protein ITFG3"	"Q9H0X4"	1.35909232725836	0.4176459
"EP400"	"E1A-binding protein p400"	"Q96L91"	1.28952413080218	0.35275611
"ABLIM1"	"Actin-binding LIM protein 1"	"O14639"	0.838026520379214	0.27285916
"RRN3P2"	"Putative RRN3-like protein RRN3P2"	"A6NIE6"	1.35061589779629	0.41263551
"GAK"	"Cyclin-G-associated kinase"	"O14976"	1.14701320568198	0.24010508
"SH3GLB2"	"Endophilin-B2"	"Q9NR46"	1.37255562611581	0.44181332
"AGAP3"	"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3"	"Q96P47"	1.17546673637757	0.26419395
"COPA"	"Coatomer subunit alpha"	"P53621"	1.36919215674089	0.44048235
"PSMC4"	"26S protease regulatory subunit 6B"	"P43686"	1.33689582052882	0.40799502
"CDC42EP4"	"Cdc42 effector protein 4"	"Q9H3Q1"	1.33407610858223	0.40636763
"SERPINE2"	"Glia-derived nexin"	"P07093"	1.29751004021499	0.37102404
"CNOT6L"	"CCR4-NOT transcription complex subunit 6-like"	"Q96LI5"	1.18092547815153	0.27169043
"CUX1"	"Homeobox protein cut-like 1"	"P39880"	1.22268149556212	0.30557492
"RECQL5"	"ATP-dependent DNA helicase Q5"	"O94762"	1.25915121940867	0.33997855
"C1orf198"	"Uncharacterized protein C1orf198"	"Q9H425"	1.3152607370709	0.39353162
"SAMD1"	"Atherin"	"Q6SPF0"	1.18514334673482	0.28106791
"AMOTL2"	"Angiomotin-like protein 2"	"Q9Y2J4"	1.15000623262516	0.25586969
"CRLF1"	"Cytokine receptor-like factor 1"	"O75462"	1.30163432571635	0.38649076
"KPNA6"	"Importin subunit alpha-7"	"O60684"	0.750689737054938	0.42067781
"GTF2B"	"Transcription initiation factor IIB"	"Q00403"	1.35142069038481	0.44443229
"JMJD1C"	"Probable JmjC domain-containing histone demethylation protein 2C"	"Q15652"	0.776736686578028	0.37911198
"NIPBL"	"Nipped-B-like protein"	"Q6KC79"	0.738847124127209	0.44779161
"MAML2"	"Mastermind-like protein 2"	"Q8IZL2"	0.768480770361523	0.39298317
"KCTD12"	"BTB/POZ domain-containing protein KCTD12"	"Q96CX2"	1.29469583676237	0.38742062
"AP1M2"	"AP-1 complex subunit mu-2"	"Q9Y6Q5"	1.316609628619	0.40977168
"SUPT3H"	"Transcription initiation protein SPT3 homolog"	"O75486"	1.21054678325123	0.31070381
"CRMP1"	"Dihydropyrimidinase-related protein 1"	"Q14194"	1.2564017859842	0.35461196
"RRN3"	"RNA polymerase I-specific transcription initiation factor RRN3"	"Q9NYV6"	1.26536476679512	0.36341298
"COG4"	"Conserved oligomeric Golgi complex subunit 4"	"Q9H9E3"	1.24367492197754	0.34334189
"UBE2V1"	"Ubiquitin-conjugating enzyme E2 variant 1"	"Q13404"	0.840431840205966	0.29735485
"LRRC41"	"Leucine-rich repeat-containing protein 41"	"Q15345"	0.772178905655827	0.39507532
"POLR2I"	"DNA-directed RNA polymerase II subunit RPB9"	"P36954"	0.81375806170262	0.33272675
"PDLIM1"	"PDZ and LIM domain protein 1"	"O00151"	0.81257505221472	0.33622399
"POGZ"	"Pogo transposable element with ZNF domain"	"Q7Z3K3"	0.858377301912528	0.280918
"CDC42BPA"	"Serine/threonine-protein kinase MRCK alpha"	"Q5VT25"	1.28998438906989	0.39617452
"GULP1"	"PTB domain-containing engulfment adapter protein 1"	"Q9UBP9"	1.37759687563564	0.49438387
"IGFBP7"	"Insulin-like growth factor-binding protein 7"	"Q16270"	1.2090879718594	0.3227278
"CHMP6"	"Charged multivesicular body protein 6"	"Q96FZ7"	0.791029139529627	0.37450889
"CAPN2"	"Calpain-2 catalytic subunit"	"P17655"	1.23686280128257	0.34906235
"ENO3"	"Beta-enolase"	"P13929"	0.763508506715552	0.42355075
"RUNX1"	"Runt-related transcription factor 1"	"Q01196"	0.888405781597473	0.25627017
"FLVCR1"	"Feline leukemia virus subgroup C receptor-related protein 1"	"Q9Y5Y0"	1.33288290593283	0.44978055
"POLR2H"	"DNA-directed RNA polymerases I, II, and III subunit RPABC3"	"P52434"	1.16521236480143	0.29033753
"PSMB3"	"Proteasome subunit beta type-3"	"P49720"	1.35361174209557	0.47878584
"ARFGAP2"	"ADP-ribosylation factor GTPase-activating protein 2"	"Q8N6H7"	0.843425411178528	0.31032464
"TWISTNB"	"DNA-directed RNA polymerase I subunit RPA43"	"Q3B726"	1.20584151781536	0.32982856
"PBX1"	"Pre-B-cell leukemia transcription factor 1"	"P40424"	1.15031010115754	0.28311527
"KIF18B"	"Kinesin-like protein KIF18B"	"Q86Y91"	1.30252393312065	0.4294498
"UFD1L"	"Ubiquitin fusion degradation protein 1 homolog"	"Q92890"	1.33367742427317	0.46526515
"SEPT9"	"Septin-9"	"Q9UHD8"	1.32397821482364	0.4543567
"DNAJC9"	"DnaJ homolog subfamily C member 9"	"Q8WXX5"	0.79004613955295	0.39361528
"KHDRBS3"	"KH domain-containing, RNA-binding, signal transduction-associated protein 3"	"O75525"	0.822558416016581	0.34442136
"NUPL2"	"Nucleoporin-like protein 2"	"O15504"	1.28994514653629	0.41979867
"RFX1"	"MHC class II regulatory factor RFX1"	"P22670"	0.746908298093032	0.47738621
"GLTSCR1L"	"GLTSCR1-like protein"	"Q6AI39"	1.1775143693471	0.31177199
"RPRD2"	"Regulation of nuclear pre-mRNA domain-containing protein 2"	"Q5VT52"	1.16938033089635	0.30581418
"ABCF3"	"ATP-binding cassette sub-family F member 3"	"Q9NUQ8"	0.816042970120523	0.36310634
"SRI"	"Sorcin"	"P30626"	1.2478177949486	0.38617069
"PGLS"	"6-phosphogluconolactonase"	"O95336"	1.26119994595879	0.40026739
"DNMBP"	"Dynamin-binding protein"	"Q6XZF7"	1.37679686634203	0.5371691
"TWF1"	"Twinfilin-1"	"Q12792"	1.24194997735252	0.38170871
"INPPL1"	"Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2"	"O15357"	1.2459517416358	0.38745427
"HIST3H2A"	"Histone H2A type 3"	"Q7L7L0"	1.4886008950571	0.7003355
"CITED2"	"Cbp/p300-interacting transactivator 2"	"Q99967"	1.1938132784263	0.33646271
"MED7"	"Mediator of RNA polymerase II transcription subunit 7"	"O43513"	0.760156556256768	0.46844962
"LLGL1"	"Lethal(2) giant larvae protein homolog 1"	"Q15334"	1.23405088155937	0.37899953
"C3"	"Complement C3"	"P01024"	0.801143903687058	0.39565644
"PPP6R3"	"Serine/threonine-protein phosphatase 6 regulatory subunit 3"	"Q5H9R7"	0.716234186276266	0.57498336
"YTHDC2"	"Probable ATP-dependent RNA helicase YTHDC2"	"Q9H6S0"	0.800436305203532	0.39936689
"SHC2"	"SHC-transforming protein 2"	"P98077"	0.83103156835773	0.35603294
"FAM64A"	"Protein FAM64A"	"Q9BSJ6"	0.77529624325801	0.44858879
"CROCC"	"Rootletin"	"Q5TZA2"	1.1874731551617	0.34426349
"ARHGEF1"	"Rho guanine nucleotide exchange factor 1"	"Q92888"	0.778411630683533	0.44958398
"CBX8"	"Chromobox protein homolog 8"	"Q9HC52"	1.16962167257386	0.330302
"TRERF1"	"Transcriptional-regulating factor 1"	"Q96PN7"	1.18768606007159	0.35378593
"PROCR"	"Endothelial protein C receptor"	"Q9UNN8"	1.18683889700993	0.35574389
"HSF1"	"Heat shock factor protein 1"	"Q00613"	1.23863315671661	0.41019636
"RPAP3"	"RNA polymerase II-associated protein 3"	"Q9H6T3"	0.853693168965163	0.3415364
"DNAJB4"	"DnaJ homolog subfamily B member 4"	"Q9UDY4"	1.3135850560042	0.50197059
"TRIM16"	"Tripartite motif-containing protein 16"	"O95361"	1.25780991817907	0.43602613
"ZNF281"	"Zinc finger protein 281"	"Q9Y2X9"	0.729508184244565	0.58096224
"LPO"	"Lactoperoxidase"	"P22079"	0.825543133387908	0.3865079
"CCPG1"	"Cell cycle progression protein 1"	"Q9ULG6"	0.805414862885447	0.41975433
"YY1"	"Transcriptional repressor protein YY1"	"P25490"	1.19443441113682	0.37041023
"MAP2K2"	"Dual specificity mitogen-activated protein kinase kinase 2"	"P36507"	1.24321380184375	0.42320815
"TLX3"	"T-cell leukemia homeobox protein 3"	"O43711"	0.763666370670224	0.50309104
"FOXJ3"	"Forkhead box protein J3"	"Q9UPW0"	0.86186992375882	0.33724687
"KALRN"	"Triple functional domain protein"	"O75962"	0.781172437006772	0.4701837
"SAMD4B"	"Protein Smaug homolog 2"	"Q5PRF9"	1.23325149448089	0.41830352
"NUP54"	"Nucleoporin p54"	"Q7Z3B4"	1.1821860226839	0.36642092
"CSNK2A2"	"Casein kinase II subunit alpha"	"P19784"	0.842734987962551	0.37161329
"TUBA1A;TUBA3E"	"Tubulin alpha-1A chain"	"Q71U36"	0.742335179418737	0.5676527
"INTS3"	"Integrator complex subunit 3"	"Q68E01"	0.792720489464794	0.45689693
"AMOTL1"	"Angiomotin-like protein 1"	"Q8IY63"	1.20159741840154	0.38890588
"ASCC2"	"Activating signal cointegrator 1 complex subunit 2"	"Q9H1I8"	1.25210917679808	0.44601887
"LMO4"	"LIM domain transcription factor LMO4"	"P61968"	0.846529838648746	0.36785379
"CHEK1"	"Serine/threonine-protein kinase Chk1"	"O14757"	0.76377804494157	0.52036667
"DCXR"	"L-xylulose reductase"	"Q7Z4W1"	0.785654351867721	0.47449434
"NUP43"	"Nucleoporin Nup43"	"Q8NFH3"	1.18658304621727	0.37655249
"CD180"	"CD180 antigen"	"Q99467"	1.2117714085701	0.40476862
"GPKOW"	"G patch domain and KOW motifs-containing protein"	"Q92917"	0.875713920526871	0.33260396
"CD2BP2"	"CD2 antigen cytoplasmic tail-binding protein 2"	"O95400"	1.16701560619335	0.35782576
"ZNF536"	"Zinc finger protein 536"	"O15090"	1.17496517652769	0.36615843
"SPAG5"	"Sperm-associated antigen 5"	"Q96R06"	1.20432999465631	0.39746439
"HNRNPA1L3"	"Heterogeneous nuclear ribonucleoprotein A1-like 3"	"A0A2R8Y4L2"	0.753486054881056	0.54919589
"PTBP2"	"Polypyrimidine tract-binding protein 2"	"Q9UKA9"	0.833644575199774	0.39277938
"SHOC2"	"Leucine-rich repeat protein SHOC-2"	"Q9UQ13"	1.23707741356284	0.43591192
"RAB3GAP1"	"Rab3 GTPase-activating protein catalytic subunit"	"Q15042"	1.24041069981117	0.4401148
"KLC2"	"Kinesin light chain 2"	"Q9H0B6"	1.23340426012496	0.43218961
"DST"	"Dystonin"	"Q03001"	1.32312172396001	0.54685593
"S100A11"	"Protein S100-A11"	"P31949"	1.27732791169168	0.4874402
"GEMIN2"	"Gem-associated protein 2"	"O14893"	0.909124113515366	0.2975013
"UBQLN2"	"Ubiquilin-2"	"Q9UHD9"	0.857540181918252	0.36434996
"MED28"	"Mediator of RNA polymerase II transcription subunit 28"	"Q9H204"	1.16099886123765	0.36396843
"CYR61"	"Protein CYR61"	"O00622"	1.2465235774154	0.46287662
"RNH1"	"Ribonuclease inhibitor"	"P13489"	1.30790482207758	0.5450474
"CHD1"	"Chromodomain-helicase-DNA-binding protein 1"	"O14646"	1.27965267673743	0.50768453
"SUMO2"	"Small ubiquitin-related modifier 2"	"P61956"	1.34012749538092	0.59252793
"NMT1"	"Glycylpeptide N-tetradecanoyltransferase 1"	"P30419"	0.811750719488756	0.44876543
"RBM26"	"RNA-binding protein 26"	"Q5T8P6"	1.17570699592742	0.38434365
"SOCS2"	"Suppressor of cytokine signaling 2"	"O14508"	1.29476038073715	0.53103811
"HPCAL1"	"Hippocalcin-like protein 1"	"P37235"	1.20085841296236	0.41361326
"QSER1"	"Glutamine and serine-rich protein 1"	"Q2KHR3"	1.17886848401516	0.39137954
"DLX1"	"Homeobox protein DLX-6"	"P56179"	1.19133925489843	0.40669432
"TMEM237"	"Transmembrane protein 237"	"Q96Q45"	1.2764980744808	0.51856863
"ESCO2"	"N-acetyltransferase ESCO2"	"Q56NI9"	1.22096459774849	0.44759813
"PARVB"	"Alpha-parvin;Beta-parvin"	"Q9HBI1"	0.858577280253561	0.38839695
"ABHD5"	"1-acylglycerol-3-phosphate O-acyltransferase ABHD5"	"Q8WTS1"	1.30212535670002	0.56387991
"SCAF4"	"Splicing factor, arginine/serine-rich 15"	"O95104"	0.867786785220347	0.37743485
"YAP1"	"Transcriptional coactivator YAP1"	"P46937"	1.12991560360254	0.35556465
"GC"	"Vitamin D-binding protein"	"P02774"	1.16174438893946	0.39080825
"NELFCD"	"Negative elongation factor C/D"	"Q8IXH7"	1.21453177773987	0.4534122
"PURB"	"Transcriptional activator protein Pur-beta"	"Q96QR8"	1.26801198027664	0.52691591
"RABAC1"	"Prenylated Rab acceptor protein 1"	"Q9UI14"	1.22924291193243	0.47737941
"FAM46A"	"Protein FAM46A"	"Q96IP4"	1.22383690680456	0.470725
"NOP9"	"Nucleolar protein 9"	"Q86U38"	1.30414399964842	0.5817399
"FAM21C"	"WASH complex subunit FAM21C"	"Q9Y4E1"	1.22551457058376	0.47326255
"BAIAP2"	"Brain-specific angiogenesis inhibitor 1-associated protein 2"	"Q9UQB8"	0.833277961123087	0.44255993
"NFATC2IP"	"NFATC2-interacting protein"	"Q8NCF5"	0.825069106518115	0.45969355
"ANP32B"	"Acidic leucine-rich nuclear phosphoprotein 32 family member B"	"Q92688"	1.14413815096219	0.3797785
"CDK4"	"Cyclin-dependent kinase 4"	"P11802"	1.27778094700591	0.55037349
"TRIP11"	"Thyroid receptor-interacting protein 11"	"Q15643"	1.22642630293897	0.4813022
"MED30"	"Mediator of RNA polymerase II transcription subunit 30"	"Q96HR3"	0.798607017793796	0.51604557
"AP3B1"	"AP-3 complex subunit beta-1"	"O00203"	1.19621722853963	0.4445996
"FANCD2"	"Fanconi anemia group D2 protein"	"Q9BXW9"	1.22392568071871	0.48429981
"HN1"	"Hematological and neurological expressed 1 protein"	"Q9UK76"	1.20987036786648	0.4669351
"ARHGAP23"	"Rho GTPase-activating protein 23"	"Q9P227"	0.776915829556762	0.57580948
"COPS8"	"COP9 signalosome complex subunit 8"	"Q99627"	0.831803998286553	0.45951697
"SLFN5"	"Schlafen family member 5"	"Q08AF3"	0.866048745545582	0.40265492
"TAF9B"	"Transcription initiation factor TFIID subunit 9B"	"Q9HBM6"	0.791281579305053	0.5451507
"GTF2H1"	"General transcription factor IIH subunit 1"	"P32780"	1.325831540842	0.64291656
"CDC5L"	"Cell division cycle 5-like protein"	"Q99459"	1.24598599868078	0.52527124
"Q6ZSR9|YJ005_HUMAN"	"Uncharacterized protein FLJ45252"	"Q6ZSR9"	1.16580568139746	0.42232698
"VPS13C"	"Vacuolar protein sorting-associated protein 13C"	"Q709C8"	1.19607527500101	0.46312159
"OSBPL10"	"Oxysterol-binding protein-related protein 10"	"Q9BXB5"	1.19620487075639	0.46409988
"GMPPB"	"Mannose-1-phosphate guanyltransferase beta"	"Q9Y5P6"	1.12654005013103	0.38323304
"NOP14"	"Nucleolar protein 14"	"P78316"	1.21598049337887	0.49407306
"PSMA2"	"Proteasome subunit alpha type-2"	"P25787"	1.26177852089177	0.55898893
"MSI2"	"RNA-binding protein Musashi homolog 2"	"Q96DH6"	1.21322705218051	0.49070811
"PARVA"	"Alpha-parvin"	"Q9NVD7;Q9HBI1"	0.815965539255211	0.5075202
"ABR"	"Active breakpoint cluster region-related protein"	"Q12979"	1.24106521975035	0.52969199
"SRRT"	"Serrate RNA effector molecule homolog"	"Q9BXP5"	0.767750769965643	0.62435615
"SERPINA3"	"Alpha-1-antichymotrypsin"	"P01011"	0.757039915644068	0.65550423
"CXXC5"	"CXXC-type zinc finger protein 5"	"Q7LFL8"	0.853388798554569	0.44062969
"RICTOR"	"Rapamycin-insensitive companion of mTOR"	"Q6R327"	1.15409562373761	0.42147726
"TACC1"	"Transforming acidic coiled-coil-containing protein 1"	"O75410"	0.798085083590511	0.5546602
"DNAJB6"	"DnaJ homolog subfamily B member 6"	"O75190"	0.808405934994018	0.53150499
"CDV3"	"Protein CDV3 homolog"	"Q9UKY7"	0.797735899214125	0.56084639
"NPLOC4"	"Nuclear protein localization protein 4 homolog"	"Q8TAT6"	1.18647462477262	0.46861249
"F8A1"	"Factor VIII intron 22 protein"	"P23610"	1.2400842137932	0.54282057
"DNM1"	"Dynamin-1"	"Q05193"	1.24679476391559	0.5550729
"STAT2"	"Signal transducer and activator of transcription 2"	"P52630"	1.20693864647359	0.49834305
"RBM42"	"RNA-binding protein 42"	"Q9BTD8"	0.87780850066298	0.41186976
"DIS3"	"Exosome complex exonuclease RRP44"	"Q9Y2L1"	1.28718725522179	0.61844867
"EPHA4"	"Ephrin type-A receptor 4"	"P54764"	1.24107189500136	0.54839414
"AHCTF1"	"Protein ELYS"	"Q8WYP5"	1.2326948376685	0.53634608
"SPTBN2"	"Spectrin beta chain, non-erythrocytic 2"	"O15020"	0.822457802347396	0.51834565
"KIF4B"	"Chromosome-associated kinesin KIF4A"	"O95239"	0.814313478645035	0.5378176
"MEAF6"	"Chromatin modification-related protein MEAF6"	"Q9HAF1"	0.848870269804269	0.47144216
"TTC37"	"Tetratricopeptide repeat protein 37"	"Q6PGP7"	1.13768112342689	0.42218098
"NAA15"	"N-alpha-acetyltransferase 15, NatA auxiliary subunit"	"Q9BXJ9"	0.865714601098881	0.44443408
"MALT1"	"Mucosa-associated lymphoid tissue lymphoma translocation protein 1"	"Q9UDY8"	1.23007546291306	0.54935551
"USP15"	"Ubiquitin carboxyl-terminal hydrolase 15"	"Q9Y4E8"	0.882559058940848	0.42205286
"DHX8"	"ATP-dependent RNA helicase DHX8"	"Q14562"	1.15677152339378	0.4557634
"RPS19BP1"	"Active regulator of SIRT1"	"Q86WX3"	1.21150083525645	0.53153217
"PSMB1"	"Proteasome subunit beta type-1"	"P20618"	1.24107102518981	0.57846463
"AK6"	"Adenylate kinase isoenzyme 6"	"Q9Y3D8"	1.14312771701468	0.44343549
"IGHG3"	"Ig gamma-3 chain C region"	"P01860"	1.13132693375265	0.42921808
"ENKD1"	"Enkurin domain-containing protein 1"	"Q9H0I2"	1.23838227587136	0.58793145
"TJP2"	"Tight junction protein ZO-2"	"Q9UDY2"	0.87031467461099	0.46012396
"SCYL2"	"SCY1-like protein 2"	"Q6P3W7"	1.1706144139707	0.49002221
"DAPK3"	"Death-associated protein kinase 3"	"O43293"	1.14257688069663	0.4551146
